id,language_original,claim_original,gold_evidence_original,gold_label_original,raw_response_original,predicted_label_original,correct_original,language_translated,claim_translated,gold_evidence_translated,gold_label_translated,raw_response_translated,predicted_label_translated,correct_translated,gold_label,language,original_prediction,translated_prediction,original_correct,translated_correct,transition
afrifact_data_culture_hausa_573,hausa,Taɓarya ta na da muhimmanci sosai wurin yin jajjage.,"Turmi ya kasu kashi biyu, Turmin da aka sassaƙa da Turmin ƙarfe, Turmin da aka sassaƙa shi ne Wanda ake aikin gida da shi, kamar daka da jajjagen da dai sauran su.",nei,nei,nei,True,hausa,It's very important to have a good time.,"The mortar is divided into two parts, the carved mortar and the metal mortar.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_290,yoruba,Sunday Igboho ni àwọn ará Kebbi àti Zamfara kọ́ ló n jínígbé ní Oke Ogun.,"Femi Falana Gbajúgbajà agbẹjọ́rò àgbà tó tún jẹ́ ajàfẹ́tọ ọmọniyàn, Femi Falana, tí sàlàyé pé, Sunday Igboho kò lẹ́tọ̀ọ́ láti sọ pé kí ẹnikẹ́ni fi ìlú sílẹ̀, ó yẹ kí ó tẹ̀lé òfin ni. Falana sọ̀rọ̀ yìí lásìkò ìfọ̀rọ̀wérọ̀ rẹ̀ pẹ̀lú BBC l‘Ọjọru lórí ipò tí Nàìjíríà wà àti èrò rẹ̀ lórí àwọn olórí ẹ̀ṣọ́ ààbò tí ààrẹ Buhari yàn. Agbẹjọ́rò àgbà náà ní ""ìjọba gan kò létọ láti lé ẹnikẹni kúrò níbí tó wà nítori òfin Nàìjíríà gan sọ pé, lẹ́yìn ọdún mẹ́wàá tí ènìyàn bá ti gbé ní ìlú kan , ó lẹ́tọ̀ọ́ sí gbogbo ǹkan ti àwọn onílùú náà ní. Kódà kí ènìyàn jẹ́ ayálégbé, gan ó nílò àsìkò tó tó kí wọ́n tó le kúrò nínú ilé."" Ó wá rọ ìjọba ìpińlẹ̀ Oyo láti kọ́ àwọn ìbuba fún àwọn màálú.",refutes,nei,nei,False,yoruba,It is Sunday Igboho who are being kidnapped by Kebbi and Zamfara people in Oke Ogun.,"Femi Falana A prominent lawyer who is also a humanitarian, Femi Falana, who explained that, Sunday Igboho has no right to say that anyone should leave the city, he should follow the law. Falana said this during his interview with the BBC in Ojoru on the situation in Nigeria and his opinion on the security chiefs appointed by President Buhari. The senior lawyer said ""it is not right for the government to evict anyone because the Nigerian law says that after ten years when a person has lived in a city, he is entitled to everything that the people of the city have. Even if a person is a tenant, he really needs enough time before they can leave the house."" He then urged the Oyo state government to build shelters for cows.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_yoruba_084,yoruba,Baba Ginimbi àti ẹ̀gbọn rẹ̀ wà lára àwọn tí ó ṣorò níbi ìsìnkú rẹ̀.,"Baba Ginimbi ati ẹgbọn baba rẹ, Sekuru Ginimbi wa lara awọn to sọrọ nibi isinku rẹ. Ambuya to jẹ mama mama rẹ nitori mama rẹ gangan ti ku loṣu kinni ọdun to lọ, ati Amai to jẹ aburo mama rẹ naa sọrọ nini isinku rẹ. Ẹgbọn lobinrin, Tete naa wa nibẹ, Mwana, Munkuru, Mukwesha, Muroora lawọn eeyan mii to tun wa nibi isinku Kadungure.",supports,supports,supports,True,yoruba,Ginimbi's father and his brother were among those who attended his funeral.,"Ginimbi's father and his uncle, Sekuru Ginimbi were among those who spoke at his funeral. Ambuya who is his mother's mother because his mother actually died in January last year, and Amai who is his mother's uncle spoke about her funeral. The elder sister, Tete was there, Mwana, Munkuru, Mukwesha, Muroora and others who were also at the Kadungure burial.",supports,nei,nei,False,supports,yoruba,supports,nei,True,False,correct_to_wrong
afrifact_data_culture_igbo_726,igbo,"Naịjrịa bụ mba nwere ọtụtụ agbụrụ. N'agbanyeghị agbụrụ dị icheiche dị na Naịjirịa, e nwere ihe ndị na-ejikọ ha ọnụ. Ofufe ndị, ihe nkiri ha na ndọrọndọrọ ọchịchị so na ihe na-akpa oke n'etiti Naịjirịa.","Ihe kacha mkpa bụ na n'agbanyeghị na e nwere agbụrụ dị iche iche na Naịjirịa, e nwere ihe ole na ole na-ejikọta agbụrụ niile ahụ. Ihe ndị ahụ na-abụ o na-eme, ndị mmadụ echefuo agbụrụ nke ha, ma tinye uchu ha n'ikwado ya. Ihe ndị na-ejikọta Naịjirịa Ọtụtụ oge ka ndị Naịjirịa anaghị ekwekọrịta n'ụfọdụ ihe dịka ofufe na okwukwe ndị, ndọrọndọrọ ọchịchị nakwa ihe nkiri nke Bekee kpọrọ ""movies",supports,supports,supports,True,igbo,"Nigeria is a multi-ethnic country. Despite the different ethnic groups in Nigeria, there are things that unite them. People's worship, their films and politics are among the most divisive things in Nigeria.","The most important thing is that although there are different races in Nigeria, there are a few things that unite all the races. Those things often happen, people forget their own race, and put their efforts in supporting it. Things that unite Nigeria Many times Nigerians do not agree on some things such as worship and faith, politics and movies which the English call ""movies""",supports,supports,supports,True,supports,igbo,supports,supports,True,True,correct_to_correct
afrifact_data_culture_yoruba_405,yoruba,"Àsìkò tí ìkọlù yìí wáyé láàárín àwọn akẹ́kọ̀ọ́ FUOYE àti ọlọ́pàá ni ìyàwò Gómìnà ìpínlẹ̀ Èkìtì rìn sí, àmọ́ ìròyìn fi lélẹ̀ pé ìjàm̀bá kankan kò ṣe é.","Àwọn akẹ́kọ̀ọ́ ń fẹ̀họ́nú hàn nítorí iná ọba tó ń ṣe ségesège Awọn Alakoso ile iwe giga fasiti ijọba apapọ to wa ni Oye-Ekiti, (FUOYE) ti bu ẹnu ẹ̀tẹ́ lu ifẹhọnu han awọn akẹkọọ Ile- Iwe naa. Paapaa awọn to da rogbodiyan silẹ ni agbeegbe naa ni eyi ti o da alaafia Oye ru lasiko ọhun. Awọn akẹkọọ naa n fẹhọnu han nitori ina ijọba to n ṣe segesege ni awọn yara ikẹkọọ gbogbo to wa ni fasiti naa. Agbẹnusọ Ile-iṣẹ ọlọpaa nipinlẹ Ekiti, Caleb Ikechukwu ni awọn akẹkọọ naa fi ina si oko wọn. Wọn si tun gba ibọn awọn ọlọpaa meji, amọ, awọn akẹkọọ fẹsun kan ọlọpaa pe wọn pa akẹkọọ lasiko ifẹhọnu han, sugbọn ọlọpaa ni ko si ohun to jọ ọ. Bakan naa ni iroyin ni wi pe Iyawo Gomina Ipinlẹ Ekiti, Bisi Fayemi rin si asiko rogbodiyan yii ni. Ìròyìn ní orí ló kó ìyàwó gómìnà ìpínlẹ̀ Ekiti yọ lẹ́yìn tí ìfẹ̀họ́nú àwọn akẹ́ẹ̀kọ́ dá rògbòdìyàn sílẹ̀. Asiko naa ni wọn si ṣe ikọlu si ọkọ rẹ, to jẹ wi pe ori lo ko o yọ ninu ikọlu naa lẹyin ti awọn ọlọpaa lo ‘iṣe commando’ lati mu u kuro nibi rogbodiyan naa.",supports,supports,supports,True,yoruba,"At the time of this attack between the students of FUOYE and the police, the governor of Ekiti state went to visit, but reports say that there was no accident.","Students are protesting because of the fire that is causing havoc. Even those who created conflict in the region are the ones who disturb the peace of Oye at the moment. The students are protesting because of the government fire that is causing havoc in all the study rooms in the university. Ekiti State Police Spokesperson, Caleb Ikechukwu said the students set fire to their farm. They also shot two police officers, but the students accused the police that they killed the students while they were kissing, but the police said there was nothing like it. It is also reported that the wife of the Governor of Ekiti State, Bisi Fayemi went to this time of conflict. It was reported that the wife of the governor of Ekiti state was fired after the students' protest created a conflict. At that time, they attacked her husband, it is said that he survived the attack after the police used 'commando action' to take him away from the conflict.",supports,nei,nei,False,supports,yoruba,supports,nei,True,False,correct_to_wrong
afrifact_data_culture_hausa_638,hausa,Al'umma daban-daban su na da irin nasu salon kiɗa da waƙa.,"Masana'antar kiɗa ta haɗa da mawaƙa, masu yin wasan kwaikwayo, injiniyoyin sauti, furodusoshi, masu shirya balaguro, masu rarraba kayan kida, na'urorin haɗi, da masu buga kida da rikodi.",nei,nei,nei,True,hausa,Different communities have their own style of music and song.,"The music industry includes musicians, performers, sound engineers, producers, tour operators, distributors of musical instruments, accessories, and publishers of music and recordings.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_343,hausa,ƙwallon kwando an ƙirƙire ta ne a Asiya,"An ƙirƙira shi a cikin 1891 ta malamin motsa jiki ɗan ƙasar Kanada-Ba-Amurke James Naismith a Springfield, Massachusetts, Amurka, ƙwallon kwando ya samo asali ya zama ɗayan shahararrun wasanni na duniya da ake kallo. Ƙungiyar ƙwallon kwando ta ƙasa (NBA) ita ce babbar ƙungiyar ƙwallon kwando mafi mahimmanci a duniya ta fuskar shahara, albashi, hazaka, da matakin gasa.",refutes,refutes,refutes,True,hausa,Basketball was invented in Asia,"Invented in 1891 by Canadian-American sports teacher James Naismith in Springfield, Massachusetts, USA, basketball has evolved into one of the world's most popular and watched sports. The National Basketball Association (NBA) is the most important professional basketball team in the world in terms of popularity, salary, talent, and level of competition.",refutes,refutes,refutes,True,refutes,hausa,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_yoruba_185,yoruba,Ọwọ́ àwọn Gómìnà ìpínlẹ̀ kò sí nínú owó tí wọ́n máa ń fún àwọn ẹka ìjọba.,"Àwọn ọmọ ẹgbẹ́ PDP fẹ̀hónúhàn nílé ẹjọ́ gíga jùlọ Iru ofin wo ni wọn fi n ṣe eto owo iṣuna ẹka idajọ tẹlẹ? Ṣaaju ki Aarẹ Buhari to o pa aṣẹ naa, awọn gomina ipinlẹ lo ma n sọ iye owo ti wọn yoo fun awọn ẹka ijọba yooku, to fi mọ yiyọnda owo naa fun wọn. O ma n farahan ninu aba owo isuna ti wọn n gbe lọ siwaju awọn aṣofin ipinlẹ.",refutes,supports,supports,False,yoruba,The hands of the state governors are not included in the money they give to the government departments.,"PDP members spoke at the supreme court What kind of law are they making the budget of the justice department before? Before President Buhari closed the order, the state governors used to say how much money they would give to other government departments, so that they know how much money will be given to them. It often appears in the budget proposals that are being presented to state legislators.",refutes,"refutes

The evidence suggests that state governors used",refutes,True,refutes,yoruba,supports,refutes,False,True,wrong_to_correct
afrifact_data_culture_hausa_257,hausa,Hausa koko abu ne na yau-da-kullun a Ghana kuma ana ci da abincin gargajiya kamar ƙosai ko Akara.,"An kira shi Hausa koko saboda ra'ayin da aka kirkire shi a yankunan Arewacin Ghana. Hakanan abu ne na yau-da-kullun a cikin yankuna daban-daban a Ghana. Yawanci ana tare da furen wake na Ghana wanda ake kira ƙosai, ɗanyen garin soyayyen garin- Pinkaso ko wainar wake ta Nijeriya da ake kira Akara. ",supports,supports,supports,True,hausa,Hausa cocoa is an everyday item in Ghana and is eaten with traditional foods such as kosai or Akara.,"It was called Hausa cocoa because the idea was created in the Northern regions of Ghana. It is also common in different regions in Ghana. It is usually accompanied by Ghanaian bean flower which is called kosai, raw fried flour - Pinkaso or Nigerian bean cake called Akara.",supports,supports,supports,True,supports,hausa,supports,supports,True,True,correct_to_correct
afrifact_data_culture_yoruba_190,yoruba,Ààrẹ ń sọ̀rọ̀ kábakàba bí ẹni pé ọmọ egbẹ́ lẹ́yìnlẹ́yìn ni.,"Oluwo tun n sọ kaakiri pe igbesẹ ti awọn lọbalọba gbe naa ko kan oun tori oun si n jọba lọ ni, ti Oluwo ko si gba alaafia laaye lori aawọ naa, oun ko si lee gba ko fi iya jẹ oun gbe. ""Ẹni ti iya ba jẹ ko ni dakẹ, mo ti sọ funle ẹjọ pe ko se ẹtọ ati igbesẹ to daa lori iya ti Oluwo fi jẹ mi, amọ to pada sọ pe ko si ija kankan laarin wa.",nei,supports,supports,False,yoruba,The president is talking as if he is a follower.,"Oluwo is also saying widely that the step taken by the leaders does not affect him because he is still ruling, and Oluwo does not allow peace over the crisis, and he cannot accept it. ""He who is the mother will not be silent, I have told the court that he did not do justice and good action against the mother that Oluwo has accused me, but he came back and said that there is no fight between us.",nei,nei,nei,True,nei,yoruba,supports,nei,False,True,wrong_to_correct
afrifact_data_culture_yoruba_172,yoruba,"Àná ni Pópọ́ọlá wọ aṣọ aláwọ̀ aró, ò ní ni Wọlé wọ tirẹ̀.","Ọrọ atilẹyin Ọjọgbọn Soyinka yii wa lẹyin ọjọ mẹrin ti awọn gomina iha Guusu-Iwọ Oorun ppkorajọ nilu Ibadan lati ṣe ifilọlẹ ikọ Amotekun naa. Ẹwẹ, ṣiṣi aṣọ loju ikọ alaabo yii ti n ru ọpọlọpọ ikunsinu, igboriyin, gbọyi s'ọyi, atilẹyin sita lorilẹ-ede Naijiria ati kaakiri agbaye. Awọn to ti n ṣatilẹyin fun ikọ Amotekun Ẹgbẹ awọn agbẹjọrọ Naijiria ti a mọ si Nigeria Bar Association, ẹka ti ipinlẹ Ekiti ni awọn gomina iwọ oorun guusu Naijiria ko tii ṣe kọja ilana ofin tọdun 1999 ti Naijiria n lo.",nei,nei,nei,True,yoruba,"Yesterday, Popola wore a purple dress, but Wohale will not wear his.","This statement of support by Professor Soyinka comes four days after the South-West governors gathered in Ibadan to launch the Leopard Ambassador. Yes, the opening of the clothes on the face of this disabled person has been causing a lot of emotion, praise, and support in Nigeria and around the world. Those who have been supporting Amotekun's speech, the Nigerian Bar Association, the branch of Ekiti state in the south-western governorates of Nigeria, have not gone beyond the 1999 constitution that Nigeria is using.",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_739,yoruba,"Ní ilẹ̀ Yorùbá,  tí obìnrin bá ń ṣe ìgbéyàwó, dandan ni kí ó wọ ilẹ̀kẹ̀ sọ́rùn.","Olúwọlé kú lọ́dún 1841 nígbà tí sísán àrá fàá tí àgbá àdó-olóró l'áàfin Ọba fi dún gbàmù. Gbogbo ẹran ara Olúwọlé ló fọ́n túká káàkiri, débi pé ilẹ̀kẹ̀ oyè rẹ̀ ní kan ni wọ́n fi dá a mọ̀.",nei,nei,nei,True,yoruba,"In Yoruba land, if a woman is getting married, she must wear a necklace around her neck.","Olulole died in 1841 when a thunderbolt exploded in the royal palace. All the body parts of Olulole were scattered all over the place, so much so that they recognized him only by the ring of his head.",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_416,yoruba,"Ikú Ebila le mú kí ẹgbẹ́ One Million Boys sọ agbára nù, àmọ́  ó túnbọ̀ ró àwọn ẹgbẹ́ òkùnkùn kékèèké mìíràn lágbàra.","Ṣe iku Abiola Ebila yoo fopin si ẹgbẹ one million boys bi? Ni ọjọ mẹta ṣẹyin, ni osu kẹrin, ọdun 2020, ni Abiola Ebila pa orogun rẹ ninu ẹgbẹ okunkun miran, Ekugbemi, lati igba naa si ni awọn agbofinro ti n wa Abiola Abila, ko le e koju igbejọ ẹṣun naa. Ni irọlẹ ọjọ Aiku, ọjọ Kejila oṣu Keje ọdun 2020 ni ariwo gba ilu kan pe ọwọ ti tẹ olori ọmọ ẹgbẹ one million boys, Abiola Ebila, to si ti jẹ Ọlọrun nipe. Ariwo ayọ gba ilu kan pe eegun ẹyin ẹgbẹ okunkun naa ti ṣẹ, paapaa pẹlu olori rẹ to ku naa, ti awọn ọmọ ẹyin rẹ yoo si fi ẹsẹ fẹ. Ṣugbọn ibeere ti ọpọ eeyan n beere ni pe, ṣe opin patapata ti de ba ẹgbẹ aseku pani one million boys ni bayii ti olori wọn ti silẹ bora? Ṣugbọn awọn miran n ro ninu ọkan wọn pe, agbo to fi ẹyin rin lọ ni ọrọ ẹgbẹ okunkun one million boys yii lee jẹ, o ṣee ṣe ki wọn lọ tun agbara mu wa.",refutes,nei,nei,False,yoruba,"The death of Ebila may make the One Million Boys lose power, but it also gives strength to other small cults.","Will Abiola Ebila's death end the one million boys group? Three days ago, in the fourth month of 2020, Abiola Ebila killed his rival in another sect, Ekugbemi, and since then the law enforcement agencies have been looking for Abiola Abila, he has not been able to face the criminal case. On the evening of Sunday, the 12th of July 2020, there was an uproar in a city that the leader of one million boys, Abiola Ebila, had been arrested and called God. There was an uproar in a city that the curse of the cult had been broken, even with its dead leader, and its children would be blown away. But the question that many people are asking is that, is the end of the group of one million boys now that their leader has fallen? But others are thinking in their hearts that the group that sent you away may be this one million boys cult group, it is possible that they will go and bring us power.",refutes,nei,nei,False,refutes,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_755,igbo,Ndị Brazil nyere goolu ozugbu Neymar gbanyere bọọlụ na poostu.," Brazịl gaara enye goolu ugbua, ka Paulinho gbabatara nso poostu, Neymar bufeere ya bọọlụ, mana ọ banyeghị ọfụma n'ụkwụ Paulinho, mere ka ọ gbafuo ya. Nkeji 10: Ụkwụ Neymar emetụbeghị bọọlụ ọfụma etu ndị mmadụ chọrọ maọbụ na-eche. ",refutes,nei,nei,False,igbo,The Brazilians scored as soon as Neymar hit the post.,"Brazil should have given a goal already, as Paulinho ran near the post, Neymar passed the ball to him, but it did not go well to Paulinho's feet, causing him to miss. Minute 10: Neymar's feet never touched the ball as well as people wanted or thought.",refutes,refutes,refutes,True,refutes,igbo,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_igbo_498,igbo,"Ngozi Okonjo Iweala bụ mịnịsta na-ahụ maka ego na Nigeria, malite n’afọ 2003 rue 2006; nakwa site n’afọ 2011 rue 2015.",Ngọzị Okonjọ-Iweala rụrụ ọrụ dịka Mịnịsta na-ahụ maka ihe niile gbasara ego (Minister of Finance) na . Ọ rụrụ ọrụ mịnịsta ugboro abụọ: sitē n’afọ 2003 rue afọ 2006; sitekwa n’afọ 2011 rue 2015.,supports,supports,supports,True,igbo,"Ngozi Okonjo Iweala was the Minister of Finance in Nigeria, from 2003 to 2006; and from 2011 to 2015.",Ngóz Okonjjo-Iweala served as the Minister of Finance in . He served as minister twice: from 2003 to 2006; and from 2011 to 2015.,supports,supports,supports,True,supports,igbo,supports,supports,True,True,correct_to_correct
afrifact_data_culture_hausa_018,hausa,An kashe Sir Ahmadu Bello a gidansa a ranar 12 ga watan Junairu.,"A ranar 15 ga watan Janairu, wajen karfe 10 na dare, Major Nzeogu Kaduna da yaransa suka shiga gidan firemiya suka sake shi yana lazimi, suka harbe shi da bindiga har lahira.",refutes,refutes,refutes,True,hausa,Sir Ahmadu Bello was killed in his home on the 12th of January.,"On the 15th of January, at around 10 o'clock at night, Major Nzeogu Kaduna and his children entered the premier's house and released him while he was lying down, and shot him dead with a gun.",refutes,refutes,refutes,True,refutes,hausa,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_igbo_476,igbo,"Ndị mgbe gboo ji Ibini Ukpabi edozi esemokwu na nsogbu ndị dịka esemokwu ezinụlọ, igbu ọchụ, na ịta amoosu.","Eji Ibini Ukpabi dozie nsogbu, karịsịa nke igbu ọchụ, amoosu, nsị na esemokwu ezinụlọ. ",supports,supports,supports,True,igbo,"The ancients used Ibini Ukpabi to resolve disputes and problems such as family disputes, murder, and witchcraft.","Ibini Ukpabi is used to solve problems, especially murder, witchcraft, poisoning and family disputes.",supports,supports,supports,True,supports,igbo,supports,supports,True,True,correct_to_correct
afrifact_data_culture_hausa_487,hausa,Muhammad Auwal Albaniy Zariya ya rasu sanadiyyar hatsarin mota.,Ƴan bindigar sun harbe Sheikh Muhammad Auwal Adam Albani Zariya tare da ɗaya daga cikin matansa a cikin garin a kan hanyarsu ta dawowa gida bayan sun halarci karatun Tafsirin yamma da suka saba zuwa a cikin garin.,refutes,nei,nei,False,hausa,Muhammad Auwal Albaniy Zaria died in a car accident.,The gunmen shot Sheikh Muhammad Auwal Adam Albani Zaria along with one of his wives in the town on their way back home after attending the evening Tafsir recitation that they used to attend in the town.,refutes,refutes,refutes,True,refutes,hausa,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_hausa_556,hausa,Almajiri shi ne wanda ya bar garinsu zuwa wani gari don kasuwanci.,Saidai kuma akasari na yima kalmar Almajiri fassarar . Kamar yadda ake dan ganta yaran dake barin garuruwan su zuwa wadan su neman Ilimin Alkur'ani.,refutes,nei,nei,False,hausa,A disciple is someone who leaves his hometown to go to another town for business.,Said and the majority of the word Almajiri translation. As it is seen the children who leave their cities to go somewhere to seek the knowledge of the Qur'an.,refutes,refutes,refutes,True,refutes,hausa,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_yoruba_560,yoruba,"Láti rìnrìn-àjò dé Porto Novo láti Èkó, èèyàn á nílò láti wọ ọkọ̀ ojú ọ̀nà.","Gẹ́gẹ́bí erékùsù Èkó, Àgbádárìgì jẹ́ ìlú tí a tẹ̀dó sí etí omi, nítorí ìdí èyí, àyè wà láti rìnrìn-àjò gbojú omi láti Èkó sí Ìlú Porto Novo.",refutes,nei,nei,False,yoruba,"To travel to Porto Novo from Lagos, one needs to take a bus.","Like the island of Lagos, Agbadarigi is a city settled on the water's edge, because of this, there is an opportunity to travel by water from Lagos to Porto Novo.",refutes,refutes,refutes,True,refutes,yoruba,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_yoruba_552,yoruba,"Matthew Aremu tí a tún mọ̀ sí Olúṣẹ́gun Ọbásanjọ́ je àgbà olóṣèlú, ajagun-fẹ̀yìntì, àti ààrẹ àná ní orílẹ̀-èdè Nàìjíríà.","Matthew Àrẹ̀mú Olúṣẹ́gun Ọbásanjọ́ (tí wọ́n bí ní Ọjọ́ karùn-ún oṣù kẹta ọdún 1937) jẹ́ gbajúmọ̀ àgbà olóṣèlú, ajagun-fẹ̀yíntí àti Ààrẹ àná orílẹ̀ èdè Nàìjíríà. Orúkọ bàbá rẹ̀ ni Amos Àdìgún Ọbalúayésanjọ́ ""Obasanjo"" Bánkọ́lé, ìyá rẹ̀ sìn ń jẹ́ Àṣàbí.Ọbásanjọ́ jẹ́ ọmọ bíbí Òwu ní ìlú Abẹ́òkúta ní ìpínlẹ̀ Ògùn lórílẹ̀ èdè Nàìjíríà. Ìyá rẹ̀ kú ní ọdún 1958, bàbá rẹ̀ sìn kú bákan náà ní ọdún 1959.",supports,supports,supports,True,yoruba,"Matthew Aremu also known as Olusegun Obasanjo is a senior politician, retired soldier, and yesterday's president in the country of Nigeria.","Matthew Aremu Olusegun Obasanjo (born on the 5th day of the third month of 1937) is a prominent politician, retired soldier and former President of Nigeria. His father's name is Amos Adigun Obaluayesanjo ""Obasanjo"" Bankole, his mother's name is Ashabi. Obasanjo was born in Owu in Abeokuta town in Ogun state in Nigeria. His mother died in 1958, his father also died in 1959.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
afrifact_data_culture_yoruba_233,yoruba,Àfọ̀njá kò rí àtìlẹyìn kankan gbà lọ́dọ̀ Hausa nígbà tí ó dìtẹ̀ lórí ìjọba.,"Ìlórin jẹ́ ìlú tí àwọn Yorùbá pílẹ̀ rẹ, ọ̀kan lára àwọn ẹ̀yà mẹ́ta tó pàtàkì jùlọ ní Nàìjíríà, níbi ọgọrùn lọnà méjìdínlógún sẹ́yìn (18th century). Ó di olú ìlú fún awọn ológun agbègbè tin bẹ̀ lábẹ́ Ìjọba Ọ̀yọ́ títí di ọdún 1817, nígbà tí Kàkànfò agbègbè náà, ẹni tí orúkọ rẹ̀ ń jẹ́ Afọ̀njá, dìtẹ lórí ìjọba, pẹ̀lú àtìlẹyìn lọ́dọ̀ Hausa kan tí orúkọ rẹ̀ ń jẹ́ Shehu Àlímì, wòlíì àti olùkọ́ ẹ̀sìn Ísílàámù.",refutes,refutes,refutes,True,yoruba,Afonja did not get any support from the Hausa when he conspired against the government.,"Ilorin is a city founded by the Yoruba, one of the three most important tribes in Nigeria, in the 18th century. It became the capital of the local military under the Oyo Kingdom until 1817, when the local chieftain, whose name was Abhinja, conspired against the government, with the support of a Hausa named Shehu Alimi, a prophet and teacher of Islam.",refutes,nei,nei,False,refutes,yoruba,refutes,nei,True,False,correct_to_wrong
afrifact_data_culture_yoruba_764,yoruba,Irúfẹ́ àwọn orúkọ mìíràn tí a tún lè pe ọbẹ̀ yìí pín sí méje.,"Àwọn orúkọ mìíràn tí wọ́n tún ń pe ọbẹ̀ náà ni uha àti ọbẹ̀ ora. Àwọn Oúnjẹ tí ẹ le fi jẹ Oha [ | ] Ọbẹ̀ oha/Uha dára jù lọ pẹ̀lú fùfú. Iyán, sẹ̀mó, ọlá àti ẹ̀bà gbogbo àwọn wọ̀nyí náà ni wọ́n dára pẹ̀lú ọbẹ̀ oha.",refutes,nei,nei,False,yoruba,The variety of other names that we can call this soup is divided into seven.,"Other names that they call the soup are uha and ora soup. Foods that you can eat Oha [ | ] Uha/Uha soup is best with fufu. Desire, semo, honor and fear all these are good with oha soup.",refutes,refutes,refutes,True,refutes,yoruba,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_igbo_743,igbo,Jurgen Klopp kwuru na ọ gaghị akwụ ụgwọ iwu ọ dara n'ihi na o mere ya na-amaghị ama.,"N'egwuregwu Onye nchịkọta otu egwu Liverpool bụ Jurgen Klopp anabatala iwu ego dị nde paụnds asatọ e riri ya maka ịgbaba n'ime ọgbọ egwuregwu. Klopp kwuru na ọ bụ eziokwu na ọ dara iwu, na ọ pụghị ịgbanarị nke a. ",refutes,nei,nei,False,igbo,Jurgen Klopp said he will not pay the fine because he did it unknowingly.,"Liverpool manager Jurgen Klopp has accepted an £8 million bid to enter the club. Klopp said that it is true that he broke the law, and he cannot escape this.",refutes,refutes,refutes,True,refutes,igbo,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_igbo_347,igbo,"Na Republic nke abụọ nke Nigeria, P.N. Okeke-Ojiudu ji ọkwa Gọvanọ Anambara. ","Ọ bụ Mịnịsta na-ahụ maka ọrụ ugbo site na 1959-1966, oge akpọrọ Nigeria First Republic . ",refutes,nei,nei,False,igbo,"In the Second Republic of Nigeria, P.N. Okeke-Ojiudu held the position of Governor of Anambara.","He was the Minister of Agriculture from 1959-1966, when Nigeria was the First Republic.",refutes,nei,nei,False,refutes,igbo,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_806,igbo,Mazị Sam Ohuabunwa bụ ọkaibe n'ihe gbasara mkpata na mmefu akụ . Mazị Sam Ohuabunwa kwenyere na ndị Naịjirịa ji ụgwọ nwere ike ime ka ego Naịjirịa gharazi iwe isi nke na agaghịzi enwewu ike iji ya gotelie ihe na mba ụwa.,"Mazị Sam Ohuabunwa bụ onye ihe gbasara mkpata na mmefu akụ doro anya kwenyere na ya bụ egwu Atiku na-atụ. Ọ sị na n'ezie, ndị ebitere ego nwereike ịbịa were akụ na ụba Naịjirịa, mana na-enwere ụzọ ọzọ ha ga-esi gbata ụgwọ ego ha karịrị ịnwere akụ na ụba Naịjirịa. Ọ sị na ""ha nwereike ịme ka ego Naịjirịa tipie etipie nke bụ na-ọnweghịzị ihe ọ ga-egoteli na mba ụwa. Onweghịzịkwa ndị ga-atụkwasa Naịjirịa obi maka iresi ha ihe ma ha ejighị ego"".",supports,supports,supports,True,igbo,Mr. Sam Ohuabunwa is an expert in the field of finance and investment. Mr. Sam Ohuabunwa believes that Nigerians who are in debt can make Nigeria's money so weak that it will no longer be able to use it to get anything in the world.,"Mr. Sam Ohuabunwa, who is concerned with campaigning and spending, clearly believes that he is Atiku's fear. He said that of course, those who have borrowed money can come and take the wealth of Nigeria, but there are other ways for them to collect their money which is more than taking the wealth of Nigeria. He said that ""they can make Nigeria's money disappear, which means that it will no longer be worth anything to the international community. There will be no more people who will trust Nigeria for selling things to them if they don't use money"".",supports,nei,nei,False,supports,igbo,supports,nei,True,False,correct_to_wrong
